sample_name	sample_title	bioproject_accession	organism	host	isolation_source	collection_date	geo_loc_name	lat_lon	ref_biomaterial	rel_to_oxygen	samp_collect_device	samp_mat_process	samp_size	source_material_id	description	bioproject_id	project_title	project_description	sample_source	library_strategy	library_source	library_selection	platform	instrument_model	env_biome	env_feature	env_material	file_number
F9Jenny02			metagenome	Homo sapiens	stool	2017-12-28	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				224
F9Jenny03			metagenome	Homo sapiens	stool	2017-08-22	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				225
F9Jenny1			metagenome	Homo sapiens	stool	2017-10-11	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				226
G10Jenny1			metagenome	Homo sapiens	stool	2017-12-28	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				227
G11Jenny1			metagenome	Homo sapiens	stool	2017-08-23	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				228
G12Jenny02			metagenome	Homo sapiens	stool	2017-06-21	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				229
G1Jenny02			metagenome	Homo sapiens	stool	2017-06-25	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				230
G1Jenny03			metagenome	Homo sapiens	stool	2017-11-07	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				231
G1Jenny1			metagenome	Homo sapiens	stool	2017-10-22	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				232
G2Jenny02			metagenome	Homo sapiens	stool	2018-01-23	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				233
G2Jenny03			metagenome	Homo sapiens	stool	2017-08-29	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				234
G2Jenny1			metagenome	Homo sapiens	stool	2017-10-24	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				235
G3Jenny1			metagenome	Homo sapiens	stool	2018-01-21	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				236
G4Jenny02			metagenome	Homo sapiens	stool	2017-08-31	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				237
G4Jenny1			metagenome	Homo sapiens	stool	2017-08-30	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				238
G5Jenny02			metagenome	Homo sapiens	stool	2017-10-29	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				239
G5Jenny1			metagenome	Homo sapiens	stool	2017-08-31	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				240
G6Jenny02			metagenome	Homo sapiens	stool	2017-10-29	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				241
G6Jenny1			metagenome	Homo sapiens	stool	2017-09-03	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				242
G7Jenny02			metagenome	Homo sapiens	stool	2017-10-29	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				243
G7Jenny1			metagenome	Homo sapiens	stool	2017-09-04	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				244
G8Jenny02			metagenome	Homo sapiens	stool	2017-10-30	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				245
G8Jenny1			metagenome	Homo sapiens	stool	2017-09-06	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				246
G9Jenny1			metagenome	Homo sapiens	stool	2017-11-01	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				247
H10Jenny02			metagenome	Homo sapiens	stool	2017-09-06	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				248
H10Jenny1			metagenome	Homo sapiens	stool	2017-09-10	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				249
H11Jenny02			metagenome	Homo sapiens	stool	2017-11-20	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				250
H11Jenny1			metagenome	Homo sapiens	stool	2017-06-27	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				251
H12Jenny1			metagenome	Homo sapiens	stool	2017-11-27	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				252
H1Jenny02			metagenome	Homo sapiens	stool	2017-08-09	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				253
H1Jenny1			metagenome	Homo sapiens	stool	2017-08-09	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				254
H2Jenny02			metagenome	Homo sapiens	stool	2017-11-10	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				255
H3Jenny02			metagenome	Homo sapiens	stool	2017-06-20	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				256
H3Jenny1			metagenome	Homo sapiens	stool	2017-11-12	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				257
H4Jenny02			metagenome	Homo sapiens	stool	2017-11-14	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				258
H4Jenny1			metagenome	Homo sapiens	stool	2017-06-23	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				259
H5Jenny02			metagenome	Homo sapiens	stool	2017-11-14	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				260
H5Jenny1			metagenome	Homo sapiens	stool	2017-06-28	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				261
H6Jenny02			metagenome	Homo sapiens	stool	2017-11-17	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				262
H6Jenny1			metagenome	Homo sapiens	stool	2017-06-22	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				263
H7Jenny1			metagenome	Homo sapiens	stool	2017-11-16	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				264
H8Jenny02			metagenome	Homo sapiens	stool	2017-06-28	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				265
H8Jenny1			metagenome	Homo sapiens	stool	2017-06-27	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				266
H9Jenny02			metagenome	Homo sapiens	stool	2017-11-26	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				267
H9Jenny1			metagenome	Homo sapiens	stool	2017-06-28	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				268
IBD_007			metagenome	Homo sapiens	stool	2017-11-20	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				269
IBD_204			metagenome	Homo sapiens	stool	2017-06-27	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				270
IBD_516			metagenome	Homo sapiens	stool	2016-09-26	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				271
IBD_520_CDC_491_Pellet			metagenome	Homo sapiens	stool	2016-09-27	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				272
IBD_521			metagenome	Homo sapiens	stool	2016-09-13	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				273
IBD_525_A.N			metagenome	Homo sapiens	stool	2016-09-14	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				274
IBD_532			metagenome	Homo sapiens	stool	2016-09-27	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				275
IBD_533			metagenome	Homo sapiens	stool	2016-09-26	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				276
IBD_UCC0621241_Supernatant			metagenome	Homo sapiens	stool	2016-10-05	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				277
IBD048			metagenome	Homo sapiens	stool	2016-10-25	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				278
IBD289			metagenome	Homo sapiens	stool	2016-09-21	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				279
IBD290			metagenome	Homo sapiens	stool	2016-10-27	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				280
IBD334			metagenome	Homo sapiens	stool	2016-11-21	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				281
IBD405			metagenome	Homo sapiens	stool	2016-12-05	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				282
IBD423			metagenome	Homo sapiens	stool	2016-11-07	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				283
IBD527			metagenome	Homo sapiens	stool	2016-10-25	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				284
IBD528			metagenome	Homo sapiens	stool	2016-11-09	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				285
IBD531			metagenome	Homo sapiens	stool	2016-10-26	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				286
IBD535			metagenome	Homo sapiens	stool	2016-10-24	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				287
IBD538			metagenome	Homo sapiens	stool	2016-11-08	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				288
IBD548			metagenome	Homo sapiens	stool	2016-12-04	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				289
IBD559			metagenome	Homo sapiens	stool	2016-11-15	"USA: Ohio, Cincinnati"	39.10 N 84.51 W									Metagenomics Study	Metagenomics of human gut		WGS	METAGENOMIC	RANDOM	ILLUMINA	Illumina NovaSeq 6000				290
